"HasName","Weekday","OutcomeType","OutcomeSubtype","AnimalType","SexUponOutcome","DaysUponOutcome","Breed","Color1","Color2","IsMixedColor"
"false",2,"Transfer","SCRP","Cat","intactmale",1095,"mixed","blue",,"false"
"false",3,"Euthanasia","Suffering","Cat","intactmale",60,"mixed","cream","sealpoint","true"
"true",2,"Transfer","Partner","Cat","neuteredmale",730,"mixed","gray","white","true"
"true",0,"Adoption",,"Cat","neuteredmale",365,"mixed","orangetabby",,"false"
"true",2,"Transfer","Partner","Cat","spayedfemale",365,"mixed","browntabby",,"false"
"true",6,"Adoption",,"Cat","neuteredmale",120,"mixed","orangetabby","white","true"
"false",2,"Transfer","Partner","Cat","unknown",14,"mixed","black","white","true"
"false",2,"Euthanasia","Medical","Cat","intactfemale",1095,"mixed","black",,"false"
"false",5,"Transfer","SCRP","Cat","intactfemale",365,"mixed","browntabby","white","true"
"true",3,"Transfer","Partner","Dog","neuteredmale",210,"bullterrier","brownbrindle",,"false"
"false",2,"Transfer","SCRP","Cat","unknown",120,"mixed","orangetabby",,"false"
"false",6,"Adoption",,"Cat","spayedfemale",60,"mixed","silvertabby",,"false"
"true",1,"Transfer","Partner","Cat","neuteredmale",2190,"mixed","browntabby","white","true"
"true",2,"Transfer","Partner","Dog","intactfemale",1095,"mixed","brownmerle","white","true"
"false",2,"Adoption",,"Cat","spayedfemale",90,"mixed","browntabby",,"false"
"true",5,"Transfer","Partner","Dog","spayedfemale",730,"mixed","gray","tan","true"
"false",1,"Transfer","Partner","Dog","intactmale",1825,"mixed","black","tan","true"
"true",6,"Adoption",,"Dog","spayedfemale",2555,"mixed","black","white","true"
"true",6,"Adoption",,"Cat","intactfemale",60,"domesticshorthair","bluetabby","white","true"
"true",1,"Adoption","Foster","Cat","spayedfemale",730,"mixed","browntabby","white","true"
"true",6,"Adoption",,"Dog","neuteredmale",365,"mixed","brown","white","true"
"true",2,"Adoption","Foster","Cat","spayedfemale",60,"mixed","tortie",,"false"
"true",2,"Return_to_owner",,"Dog","neuteredmale",365,"mixed","black",,"false"
"true",0,"Euthanasia","Suffering","Dog","spayedfemale",5475,"mixed","brownmerle","white","true"
"false",2,"Adoption",,"Dog","spayedfemale",90,"mixed","white",,"false"
"true",4,"Euthanasia","Suffering","Dog","unknown",5110,"mixed","black",,"false"
"true",1,"Return_to_owner",,"Cat","neuteredmale",150,"mixed","white",,"false"
"true",4,"Adoption",,"Cat","neuteredmale",60,"mixed","black","white","true"
"false",3,"Euthanasia","Suffering","Cat","intactmale",365,"mixed","browntabby",,"false"
"false",3,"Adoption",,"Dog","spayedfemale",730,"mixed","blue","white","true"
"true",6,"Adoption",,"Dog","neuteredmale",210,"mixed","black",,"false"
"false",5,"Transfer","Partner","Dog","neuteredmale",4380,"mixed","tan","white","true"
"true",5,"Euthanasia","Aggressive","Dog","intactmale",365,"mixed","brownmerle",,"false"
"true",2,"Adoption",,"Dog","neuteredmale",300,"mixed","black","white","true"
"false",4,"Transfer","SCRP","Cat","intactfemale",730,"mixed","browntabby","white","true"
"true",5,"Return_to_owner",,"Dog","intactfemale",365,"mixed","brown",,"false"
"true",3,"Return_to_owner",,"Dog","neuteredmale",1460,"chihuahuashorthair","tan","white","true"
"true",0,"Adoption",,"Dog","neuteredmale",2555,"mixed","tricolor",,"false"
"false",5,"Adoption",,"Dog","spayedfemale",730,"mixed","white",,"false"
"false",6,"Transfer","SCRP","Cat","intactmale",365,"mixed","black","white","true"
"false",3,"Euthanasia","Aggressive","Dog","intactfemale",365,"mixed","brown",,"false"
"true",0,"Adoption",,"Dog","spayedfemale",150,"mixed","white",,"false"
"true",6,"Transfer","Partner","Cat","neuteredmale",1095,"mixed","white",,"false"
"true",6,"Adoption",,"Cat","neuteredmale",60,"mixed","browntabby","white","true"
"false",1,"Transfer","Partner","Dog","neuteredmale",120,"mixed","yellow",,"false"
"false",5,"Transfer","Partner","Cat","intactmale",28,"mixed","black",,"false"
"true",6,"Transfer","Partner","Dog","intactmale",60,"dobermanpinsch","black","brownbrindle","true"
"true",5,"Adoption",,"Dog","neuteredmale",730,"mixed","black","white","true"
"true",1,"Adoption",,"Dog","neuteredmale",365,"mixed","tan",,"false"
"true",1,"Transfer","Partner","Dog","neuteredmale",1825,"pomeranian","black","white","true"
"true",3,"Transfer","Partner","Cat","spayedfemale",3650,"mixed","tortie",,"false"
"true",1,"Return_to_owner",,"Dog","spayedfemale",1460,"pug","black",,"false"
"true",3,"Adoption",,"Dog","spayedfemale",730,"mixed","black","white","true"
"true",2,"Return_to_owner",,"Dog","neuteredmale",730,"mixed","black","brown","true"
"true",2,"Adoption","Foster","Dog","neuteredmale",60,"mixed","brown","white","true"
"true",0,"Adoption",,"Dog","spayedfemale",365,"mixed","tan","white","true"
"true",0,"Return_to_owner",,"Dog","neuteredmale",365,"mixed","tan",,"false"
"true",3,"Return_to_owner",,"Dog","neuteredmale",4745,"mixed","tan",,"false"
"true",0,"Adoption",,"Cat","neuteredmale",90,"mixed","creamtabby","white","true"
"true",6,"Adoption","Foster","Cat","spayedfemale",60,"mixed","torbie",,"false"
"true",1,"Adoption",,"Dog","neuteredmale",2555,"pbgv","black","brown","true"
"false",3,"Transfer","SCRP","Cat","intactmale",180,"mixed","orangetabby",,"false"
"true",5,"Transfer","Partner","Dog","neuteredmale",1095,"mixed","blue","white","true"
"true",1,"Adoption",,"Dog","spayedfemale",120,"mixed","blue","white","true"
"true",4,"Adoption",,"Dog","neuteredmale",730,"germanshepherd","black","brown","true"
"true",4,"Transfer","Partner","Dog","intactmale",730,"lhasaapso","black","cream","true"
"false",6,"Transfer","SCRP","Cat","intactmale",90,"mixed","black","white","true"
"true",1,"Return_to_owner",,"Dog","spayedfemale",730,"mixed","black","tan","true"
"true",0,"Adoption","Foster","Dog","neuteredmale",365,"mixed","tan","white","true"
"true",5,"Adoption","Foster","Dog","spayedfemale",1460,"mixed","chocolate","white","true"
"true",3,"Return_to_owner",,"Dog","neuteredmale",730,"mixed","brown","white","true"
"false",4,"Adoption",,"Dog","spayedfemale",60,"mixed","black","brown","true"
"true",0,"Return_to_owner",,"Cat","spayedfemale",300,"mixed","calico",,"false"
"true",0,"Transfer","Partner","Cat","intactfemale",180,"mixed","tortie",,"false"
"true",0,"Transfer","Partner","Dog","intactmale",180,"mixed","black","brown","true"
"false",3,"Euthanasia","Rabies Risk","Cat","unknown",120,"mixed","browntabby",,"false"
"true",5,"Euthanasia","Medical","Dog","intactfemale",2190,"mixed","black","gray","true"
"true",6,"Adoption",,"Dog","spayedfemale",150,"mixed","brownbrindle","white","true"
"false",2,"Died",,"Dog","intactfemale",730,"mixed","buff",,"false"
"true",5,"Return_to_owner",,"Dog","neuteredmale",1095,"mixed","red","white","true"
"true",1,"Return_to_owner",,"Dog","spayedfemale",5110,"mixed","tan",,"false"
"true",5,"Transfer","Partner","Dog","intactfemale",730,"mixed","fawn","white","true"
"true",1,"Transfer","Partner","Dog","neuteredmale",365,"mixed","black","brown","true"
"true",3,"Adoption",,"Dog","neuteredmale",2920,"mixed","black","white","true"
"true",2,"Return_to_owner",,"Dog","spayedfemale",2555,"mixed","brown","white","true"
"false",5,"Adoption",,"Cat","neuteredmale",60,"mixed","browntabby","white","true"
"false",5,"Transfer","SCRP","Cat","intactfemale",730,"mixed","tortie",,"false"
"false",3,"Transfer","Partner","Cat","intactmale",21,"mixed","orangetabby",,"false"
"false",3,"Adoption","Foster","Dog","spayedfemale",30,"mixed","black","white","true"
"false",6,"Adoption",,"Cat","spayedfemale",60,"mixed","browntabby",,"false"
"true",1,"Adoption",,"Dog","neuteredmale",1095,"mixed","black","white","true"
"true",0,"Return_to_owner",,"Dog","spayedfemale",1095,"mixed","black","cream","true"
"false",4,"Transfer","Partner","Cat","intactfemale",30,"mixed","sealpoint",,"false"
"true",5,"Adoption",,"Dog","neuteredmale",30,"mixed","black","blackbrindle","true"
"true",0,"Adoption",,"Cat","neuteredmale",60,"mixed","browntabby","white","true"
"false",1,"Transfer","Partner","Cat","unknown",3,"mixed","browntabby","white","true"
"false",2,"Euthanasia","Suffering","Dog","neuteredmale",4745,"mixed","buff","tan","true"
"true",2,"Return_to_owner",,"Cat","spayedfemale",365,"mixed","black","white","true"
"false",1,"Transfer","SCRP","Cat","unknown",1095,"mixed","browntabby",,"false"
"true",0,"Adoption",,"Dog","neuteredmale",330,"mixed","black","bluetick","true"
"true",6,"Adoption",,"Dog","neuteredmale",60,"mixed","brown","white","true"
"true",5,"Transfer","Partner","Dog","neuteredmale",1095,"mixed","tan",,"false"
"true",5,"Adoption",,"Dog","neuteredmale",240,"mixed","black","white","true"
"false",4,"Transfer","Partner","Cat","intactfemale",21,"mixed","orangetabby",,"false"
"false",3,"Adoption","Foster","Dog","neuteredmale",60,"mixed","black","white","true"
"true",4,"Return_to_owner",,"Dog","neuteredmale",2190,"mixed","black","white","true"
"true",4,"Adoption",,"Dog","spayedfemale",60,"mixed","white",,"false"
"true",3,"Transfer","Partner","Cat","intactmale",21,"mixed","black","white","true"
"true",5,"Adoption",,"Dog","neuteredmale",365,"mixed","red",,"false"
"true",1,"Transfer","Partner","Dog","intactmale",60,"mixed","black","white","true"
"true",4,"Return_to_owner",,"Dog","spayedfemale",3650,"mixed","yellow",,"false"
"false",2,"Euthanasia","Suffering","Cat","intactmale",730,"mixed","black",,"false"
"true",0,"Return_to_owner",,"Dog","neuteredmale",3650,"mixed","brownbrindle","white","true"
"true",6,"Adoption",,"Cat","neuteredmale",1095,"mixed","browntabby",,"false"
"false",4,"Transfer","Partner","Dog","spayedfemale",730,"mixed","black",,"false"
"false",5,"Transfer","Partner","Cat","intactfemale",7,"mixed","black",,"false"
"false",6,"Transfer","Partner","Cat","intactfemale",28,"mixed","browntabby",,"false"
"false",1,"Adoption","Foster","Dog","neuteredmale",30,"mixed","black","white","true"
"false",0,"Died","In Foster","Cat","intactmale",30,"mixed","creamtabby",,"false"
"false",3,"Euthanasia","Suffering","Dog","intactfemale",365,"mixed","blue","white","true"
"true",6,"Return_to_owner",,"Dog","intactfemale",730,"mixed","fawn",,"false"
"true",5,"Transfer","Partner","Cat","spayedfemale",730,"mixed","calico",,"false"
"true",3,"Adoption","Foster","Cat","neuteredmale",60,"mixed","blue",,"false"
"true",2,"Transfer","Partner","Dog","neuteredmale",730,"mixed","black","white","true"
"true",1,"Adoption",,"Dog","spayedfemale",2190,"mixed","chocolate","white","true"
"true",0,"Transfer","Partner","Cat","neuteredmale",60,"mixed","browntabby",,"false"
"true",6,"Return_to_owner",,"Cat","spayedfemale",1095,"mixed","calico",,"false"
"false",2,"Adoption",,"Dog","spayedfemale",730,"miniaturepinscher","black","tan","true"
"true",2,"Adoption","Foster","Cat","spayedfemale",730,"mixed","tortie",,"false"
"true",6,"Adoption","Foster","Dog","neuteredmale",1095,"maltese","white",,"false"
"true",4,"Return_to_owner",,"Dog","intactmale",4380,"mixed","black","tan","true"
"true",6,"Return_to_owner",,"Dog","neuteredmale",730,"mixed","brown","white","true"
"true",4,"Return_to_owner",,"Dog","neuteredmale",60,"mixed","white","yellow","true"
"true",6,"Adoption",,"Dog","spayedfemale",1095,"mixed","black",,"false"
"false",0,"Transfer","SCRP","Cat","intactmale",1095,"mixed","black","white","true"
"true",2,"Transfer","Partner","Dog","spayedfemale",2190,"mixed","sable",,"false"
"true",6,"Adoption",,"Dog","neuteredmale",240,"mixed","tricolor",,"false"
"false",1,"Transfer","SCRP","Cat","intactmale",365,"mixed","orangetabby","white","true"
"true",0,"Adoption",,"Dog","neuteredmale",1460,"mixed","chocolate","tan","true"
"true",5,"Adoption",,"Dog","neuteredmale",300,"mixed","tan","white","true"
"false",5,"Transfer","SCRP","Cat","neuteredmale",365,"mixed","browntabby",,"false"
"true",1,"Transfer","Partner","Dog","intactfemale",1460,"mixed","tan","white","true"
"true",4,"Transfer","Partner","Cat","neuteredmale",3285,"mainecoon","browntabby",,"false"
"true",6,"Euthanasia","Suffering","Cat","unknown",1095,"mixed","browntabby","white","true"
"true",0,"Adoption",,"Dog","neuteredmale",2190,"mixed","red","white","true"
"true",2,"Adoption",,"Dog","spayedfemale",1095,"mixed","brownbrindle","white","true"
"true",6,"Transfer","Partner","Dog","neuteredmale",365,"mixed","blue","white","true"
"false",5,"Adoption",,"Dog","spayedfemale",300,"mixed","chocolate",,"false"
"false",4,"Transfer","Partner","Dog","intactfemale",90,"mixed","black","brown","true"
"true",5,"Adoption",,"Dog","neuteredmale",1460,"mixed","gray",,"false"
"true",2,"Return_to_owner",,"Cat","neuteredmale",4745,"mixed","browntabby","white","true"
"true",2,"Return_to_owner",,"Dog","neuteredmale",2190,"mixed","black",,"false"
"true",3,"Adoption",,"Dog","neuteredmale",1095,"mixed","black","tan","true"
"true",6,"Adoption","Foster","Dog","neuteredmale",2555,"mixed","white",,"false"
"false",4,"Transfer","SCRP","Cat","intactfemale",270,"mixed","black","white","true"
"false",0,"Transfer","SCRP","Cat","intactmale",150,"mixed","orangetabby",,"false"
"true",5,"Euthanasia","Aggressive","Dog","intactmale",730,"mixed","black","brown","true"
"true",1,"Transfer","Partner","Dog","spayedfemale",60,"mixed","black","white","true"
"false",2,"Transfer","SCRP","Cat","intactfemale",730,"mixed","calicopoint",,"false"
"false",0,"Transfer","Partner","Cat","intactfemale",3,"mixed","black","blacksmoke","true"
"false",1,"Adoption",,"Dog","spayedfemale",60,"mixed","red",,"false"
"false",5,"Transfer","Partner","Dog","intactfemale",730,"mixed","black","white","true"
"false",5,"Euthanasia","Suffering","Dog","intactfemale",730,"mixed","brownbrindle",,"false"
"true",5,"Return_to_owner",,"Dog","neuteredmale",4015,"mixed","black",,"false"
"false",4,"Euthanasia","Suffering","Cat","intactfemale",2555,"mixed","orangetabby","white","true"
"false",2,"Transfer","SCRP","Cat","intactmale",90,"mixed","browntabby","white","true"
"true",1,"Return_to_owner",,"Dog","neuteredmale",1460,"mixed","brown","white","true"
"false",5,"Transfer","SCRP","Cat","intactfemale",365,"mixed","bluetabby",,"false"
"false",3,"Adoption",,"Cat","neuteredmale",60,"mixed","browntabby",,"false"
"true",4,"Transfer","Partner","Dog","spayedfemale",1460,"mixed","brown","white","true"
"false",1,"Adoption","Foster","Dog","neuteredmale",730,"mixed","silver","tan","true"
"true",1,"Transfer","SCRP","Cat","neuteredmale",365,"mixed","graytabby","lynxpoint","true"
"true",3,"Adoption",,"Dog","neuteredmale",365,"mixed","black","white","true"
"true",0,"Adoption",,"Cat","neuteredmale",150,"mixed","browntabby",,"false"
"true",5,"Return_to_owner",,"Cat","neuteredmale",365,"mixed","buff",,"false"
"true",2,"Return_to_owner",,"Dog","neuteredmale",3650,"mixed","black","white","true"
"true",1,"Transfer","Partner","Cat","spayedfemale",1095,"mixed","blue","white","true"
"true",5,"Transfer","Partner","Dog","neuteredmale",1460,"mixed","black","white","true"
"false",0,"Transfer","SCRP","Cat","unknown",300,"mixed","black",,"false"
"true",5,"Adoption",,"Cat","intactfemale",150,"mixed","black","white","true"
"true",1,"Adoption",,"Dog","spayedfemale",730,"mixed","blue","white","true"
"true",6,"Adoption",,"Dog","neuteredmale",730,"mixed","brown","white","true"
"true",6,"Adoption",,"Dog","neuteredmale",730,"mixed","chocolate",,"false"
"false",0,"Adoption",,"Cat","neuteredmale",1460,"mixed","creamtabby",,"false"
"true",1,"Adoption",,"Dog","neuteredmale",730,"mixed","black","tan","true"
"true",5,"Transfer","Partner","Cat","unknown",365,"mixed","browntabby",,"false"
"true",6,"Return_to_owner",,"Dog","neuteredmale",1460,"mixed","brown","white","true"
"true",0,"Adoption",,"Dog","spayedfemale",730,"mixed","white",,"false"
"true",6,"Transfer","Partner","Dog","neuteredmale",365,"mixed","black",,"false"
"true",4,"Adoption",,"Dog","spayedfemale",365,"mixed","tricolor",,"false"
"true",1,"Transfer","Partner","Dog","neuteredmale",1095,"mixed","brown","white","true"
"true",3,"Transfer","Partner","Cat","intactmale",30,"mixed","browntabby",,"false"
"true",1,"Adoption",,"Cat","neuteredmale",1095,"mixed","browntabby",,"false"
"true",1,"Adoption",,"Dog","neuteredmale",3650,"mixed","brown",,"false"
"false",4,"Transfer","Partner","Dog","neuteredmale",2190,"mixed","black","white","true"
"true",6,"Return_to_owner",,"Dog","spayedfemale",1825,"mixed","white",,"false"
"true",4,"Transfer","Partner","Cat","intactfemale",730,"mixed","black",,"false"
"true",3,"Adoption",,"Cat","spayedfemale",60,"mixed","browntabby",,"false"
"true",3,"Adoption",,"Cat","neuteredmale",90,"mixed","black",,"false"
"false",1,"Adoption",,"Dog","spayedfemale",300,"mixed","yellowbrindle",,"false"
"true",0,"Adoption",,"Cat","spayedfemale",1460,"mixed","browntabby","white","true"
"false",6,"Transfer","Partner","Cat","intactfemale",7,"mixed","black",,"false"
"true",1,"Adoption",,"Dog","spayedfemale",60,"mixed","black","white","true"
"true",2,"Return_to_owner",,"Dog","spayedfemale",365,"mixed","blue",,"false"
"true",4,"Return_to_owner",,"Dog","neuteredmale",3650,"pitbull","chocolate","white","true"
"false",6,"Euthanasia","Suffering","Cat","spayedfemale",1095,"mixed","tortie",,"false"
"true",5,"Transfer","Partner","Dog","neuteredmale",1460,"mixed","brownbrindle","white","true"
"true",1,"Return_to_owner",,"Dog","intactfemale",3650,"labradorretriever","yellow",,"false"
"false",4,"Euthanasia","Suffering","Cat","intactfemale",2920,"mixed","black","browntabby","true"
"true",2,"Return_to_owner",,"Cat","neuteredmale",730,"mixed","black","white","true"
"false",4,"Euthanasia","Suffering","Dog","intactmale",2190,"mixed","black","white","true"
"false",3,"Transfer","SCRP","Cat","unknown",300,"mixed","browntabby",,"false"
"true",6,"Return_to_owner",,"Dog","intactmale",30,"mixed","blue","white","true"
"true",2,"Return_to_owner",,"Dog","intactmale",4745,"mixed","black","brown","true"
"true",5,"Return_to_owner",,"Dog","neuteredmale",730,"labradorretriever","yellow",,"false"
"true",2,"Transfer","Partner","Cat","neuteredmale",365,"mixed","black",,"false"
"false",2,"Transfer","Partner","Cat","intactmale",21,"mixed","browntabby",,"false"
"true",0,"Adoption",,"Dog","spayedfemale",365,"mixed","black","white","true"
"true",2,"Adoption",,"Dog","spayedfemale",30,"mixed","black","white","true"
"true",6,"Adoption",,"Cat","spayedfemale",150,"mixed","sealpoint",,"false"
"false",4,"Transfer","SCRP","Cat","intactfemale",365,"mixed","blue",,"false"
"false",4,"Transfer","Partner","Cat","unknown",0,"mixed","blue",,"false"
"false",1,"Euthanasia","Suffering","Dog","intactmale",365,"mixed","black","white","true"
"false",6,"Euthanasia","Suffering","Cat","intactfemale",365,"mixed","tortie",,"false"
"true",1,"Adoption","Foster","Dog","neuteredmale",365,"mixed","blue","white","true"
"false",0,"Adoption",,"Cat","spayedfemale",60,"mixed","black","white","true"
"false",1,"Adoption",,"Cat","spayedfemale",210,"mixed","blue",,"false"
"false",0,"Transfer","Partner","Cat","unknown",7,"mixed","browntabby","white","true"
"false",4,"Transfer","Partner","Dog","intactfemale",1460,"mixed","tricolor",,"false"
"true",0,"Transfer","Partner","Dog","neuteredmale",730,"mixed","blue","tan","true"
"false",0,"Transfer","SCRP","Cat","intactfemale",150,"mixed","gray","white","true"
"false",1,"Transfer","SCRP","Cat","intactmale",365,"mixed","sealpoint",,"false"
"false",6,"Adoption",,"Cat","spayedfemale",365,"mixed","black",,"false"
"false",5,"Transfer","Partner","Dog","intactmale",30,"mixed","buff",,"false"
"true",5,"Adoption","Foster","Dog","spayedfemale",730,"mixed","black","tan","true"
"true",2,"Adoption",,"Dog","neuteredmale",60,"mixed","sable","white","true"
"true",4,"Transfer","Partner","Dog","intactfemale",240,"mixed","brownbrindle","white","true"
"true",5,"Return_to_owner",,"Dog","neuteredmale",1095,"mixed","brown",,"false"
"true",4,"Return_to_owner",,"Dog","neuteredmale",365,"mixed","red",,"false"
"true",5,"Adoption",,"Dog","neuteredmale",365,"mixed","black","white","true"
"true",6,"Return_to_owner",,"Dog","spayedfemale",5110,"mixed","red","white","true"
"true",5,"Adoption",,"Dog","spayedfemale",1825,"mixed","chocolate",,"false"
"true",5,"Adoption",,"Dog","neuteredmale",730,"mixed","black",,"false"
"true",0,"Adoption",,"Dog","neuteredmale",1095,"germanshepherd","black","brown","true"
"true",0,"Adoption",,"Cat","neuteredmale",60,"mixed","bluetabby",,"false"
"false",5,"Transfer","SCRP","Cat","intactmale",90,"mixed","browntabby",,"false"
"true",4,"Transfer","Partner","Cat","neuteredmale",1825,"mixed","orangetabby",,"false"
"true",0,"Adoption",,"Dog","spayedfemale",3285,"mixed","brown",,"false"
"true",0,"Euthanasia","Suffering","Dog","intactfemale",5110,"mixed","red",,"false"
"true",1,"Return_to_owner",,"Dog","spayedfemale",730,"mixed","black","white","true"
"true",0,"Adoption",,"Cat","neuteredmale",365,"mixed","blue",,"false"
"true",5,"Return_to_owner",,"Dog","neuteredmale",2555,"mixed","tan","white","true"
"false",2,"Adoption",,"Cat","spayedfemale",90,"mixed","black",,"false"
"true",2,"Transfer","Partner","Dog","neuteredmale",1095,"mixed","black","white","true"
"true",6,"Return_to_owner",,"Dog","intactfemale",1095,"mixed","gold",,"false"
"true",4,"Adoption",,"Cat","spayedfemale",90,"mixed","calico",,"false"
"true",5,"Transfer","Partner","Dog","intactfemale",1095,"mixed","brown","white","true"
"true",5,"Transfer","Partner","Cat","intactfemale",30,"mixed","black","white","true"
"true",5,"Adoption",,"Cat","neuteredmale",5110,"mixed","browntabby","white","true"
"true",3,"Adoption",,"Dog","spayedfemale",365,"mixed","tan",,"false"
"false",3,"Transfer","Partner","Dog","intactfemale",21,"mixed","black","white","true"
"true",0,"Return_to_owner",,"Dog","neuteredmale",5110,"yorkshireterrier","silver","tan","true"
"false",1,"Transfer","Partner","Cat","spayedfemale",120,"mixed","orangetabby","white","true"
"true",4,"Return_to_owner",,"Dog","neuteredmale",730,"mixed","white",,"false"
"true",1,"Adoption",,"Cat","neuteredmale",180,"mixed","creamtabby","white","true"
"true",5,"Adoption",,"Dog","neuteredmale",150,"mixed","tricolor",,"false"
"true",1,"Adoption",,"Dog","neuteredmale",300,"mixed","black","white","true"
"true",1,"Transfer","Partner","Dog","neuteredmale",2920,"mixed","brown",,"false"
"true",1,"Adoption","Foster","Dog","spayedfemale",4380,"mixed","brown","white","true"
"true",6,"Adoption","Foster","Cat","spayedfemale",60,"mixed","browntabby",,"false"
"false",5,"Adoption",,"Dog","spayedfemale",60,"mixed","tan","white","true"
"true",5,"Adoption",,"Dog","neuteredmale",90,"mixed","black","tan","true"
"true",4,"Adoption",,"Cat","neuteredmale",120,"mixed","black","white","true"
"true",5,"Return_to_owner",,"Dog","intactmale",365,"mixed","tan","white","true"
"true",0,"Adoption",,"Cat","neuteredmale",60,"mixed","orangetabby",,"false"
"true",0,"Transfer","Partner","Cat","spayedfemale",90,"mixed","tortie",,"false"
"true",4,"Transfer","Partner","Dog","intactfemale",1825,"mixed","gray",,"false"
"false",0,"Euthanasia","Suffering","Cat","intactfemale",1095,"mixed","black","white","true"
"true",1,"Return_to_owner",,"Dog","intactmale",120,"mixed","black",,"false"
"true",4,"Transfer","Partner","Dog","neuteredmale",1095,"mixed","tan","white","true"
"false",0,"Transfer","SCRP","Cat","intactfemale",730,"mixed","black",,"false"
"true",0,"Transfer","Partner","Dog","neuteredmale",730,"mixed","black",,"false"
"false",4,"Transfer","Partner","Dog","intactfemale",90,"mixed","liver","white","true"
"true",4,"Return_to_owner",,"Dog","spayedfemale",3650,"mixed","tan",,"false"
"true",2,"Adoption",,"Cat","spayedfemale",60,"mixed","torbie",,"false"
"true",3,"Adoption",,"Cat","neuteredmale",1825,"mixed","orangetabby",,"false"
"false",6,"Transfer","Partner","Dog","intactfemale",60,"mixed","black","tan","true"
"true",0,"Euthanasia","Rabies Risk","Dog","neuteredmale",1460,"mixed","black","tan","true"
"true",4,"Adoption",,"Dog","neuteredmale",90,"mixed","black","tan","true"
"true",0,"Adoption",,"Dog","neuteredmale",60,"mixed","tan",,"false"
"true",3,"Return_to_owner",,"Dog","neuteredmale",3650,"mixed","tan",,"false"
"true",4,"Transfer","Partner","Dog","neuteredmale",180,"mixed","black","white","true"
"true",3,"Adoption",,"Dog","neuteredmale",90,"mixed","blue","brownbrindle","true"
"true",3,"Transfer","Partner","Dog","neuteredmale",365,"mixed","cream",,"false"
"true",0,"Adoption",,"Cat","spayedfemale",730,"mixed","orangetabby","white","true"
"true",2,"Transfer","Partner","Dog","intactmale",30,"mixed","tan","white","true"
"false",1,"Transfer","SCRP","Cat","neuteredmale",1095,"mixed","black","white","true"
"true",3,"Return_to_owner",,"Dog","neuteredmale",4380,"mixed","black","gray","true"
"false",1,"Adoption",,"Cat","spayedfemale",90,"mixed","lynxpoint",,"false"
"false",0,"Transfer","SCRP","Cat","neuteredmale",1825,"mixed","orangetabby","white","true"
"true",6,"Euthanasia","Suffering","Cat","unknown",4745,"mixed","black",,"false"
"true",6,"Transfer","Partner","Dog","intactmale",14,"mixed","sable",,"false"
"false",2,"Transfer","Partner","Cat","intactfemale",21,"mixed","torbie",,"false"
"false",3,"Adoption",,"Cat","spayedfemale",90,"mixed","black",,"false"
"true",3,"Return_to_owner",,"Cat","spayedfemale",730,"mixed","browntabby",,"false"
"false",6,"Transfer","Partner","Dog","unknown",2,"mixed","tan",,"false"
"false",3,"Euthanasia","Suffering","Dog","intactfemale",4380,"mixed","black","white","true"
"false",1,"Transfer","Partner","Cat","intactfemale",28,"mixed","black","white","true"
"true",2,"Return_to_owner",,"Cat","neuteredmale",2920,"mixed","browntabby",,"false"
"true",5,"Return_to_owner",,"Dog","spayedfemale",2920,"mixed","gray","white","true"
"true",5,"Adoption","Foster","Cat","neuteredmale",120,"mixed","black","white","true"
"false",3,"Transfer","Partner","Dog","intactmale",120,"dachshund","brown","white","true"
"true",4,"Adoption",,"Dog","spayedfemale",365,"dachshundlonghair","black","brown","true"
"false",1,"Transfer","Partner","Dog","intactfemale",365,"mixed","tricolor",,"false"
"true",1,"Return_to_owner",,"Dog","intactmale",1095,"mixed","redmerle","white","true"
"false",2,"Adoption",,"Cat","neuteredmale",60,"mixed","creamtabby",,"false"
"true",6,"Adoption","Foster","Cat","neuteredmale",60,"mixed","browntabby","white","true"
"false",4,"Died","In Kennel","Cat","intactmale",2,"mixed","browntabby",,"false"
"false",3,"Transfer","Partner","Cat","unknown",14,"mixed","orangetabby",,"false"
"true",0,"Adoption",,"Dog","spayedfemale",365,"mixed","tan",,"false"
"true",6,"Return_to_owner",,"Dog","neuteredmale",270,"mixed","black","white","true"
"false",0,"Transfer","SCRP","Cat","intactfemale",1095,"mixed","orangetabby",,"false"
"false",6,"Transfer","Partner","Dog","intactfemale",210,"mixed","black",,"false"
"true",0,"Adoption",,"Dog","neuteredmale",2190,"mixed","black","white","true"
"true",6,"Adoption",,"Dog","neuteredmale",1095,"mixed","gray","white","true"
"false",5,"Transfer","Partner","Cat","unknown",3,"mixed","calico",,"false"
"true",0,"Transfer","Partner","Dog","spayedfemale",180,"mixed","blue","white","true"
"true",6,"Adoption",,"Dog","neuteredmale",3650,"mixed","black","white","true"
"true",6,"Adoption",,"Dog","neuteredmale",2920,"mixed","tricolor",,"false"
"false",6,"Transfer","Partner","Dog","intactmale",60,"mixed","cream","tan","true"
"false",4,"Transfer","Partner","Dog","intactmale",365,"mixed","brown","white","true"
"true",6,"Adoption",,"Cat","spayedfemale",210,"mixed","torbie",,"false"
"true",0,"Adoption",,"Dog","neuteredmale",365,"mixed","red","white","true"
"true",2,"Transfer","Partner","Dog","intactmale",3285,"mixed","black","brown","true"
"true",2,"Adoption",,"Dog","spayedfemale",730,"mixed","brown",,"false"
"true",6,"Adoption",,"Cat","spayedfemale",270,"mixed","tortie",,"false"
